Date,Product Name,City,Quantity Sold,Product Price,Revenue,Day of Week,Month,Season
2020-03-26,Diphenhydramine,Coimbatore,57,30.0,1710.0,3,3,Spring
2020-03-26,Methadone,Erode,57,150.0,8550.0,3,3,Spring
2020-03-27,Amoxicillin,Thanjavur,59,40.0,2360.0,4,3,Spring
2020-03-27,Sertraline,Coimbatore,75,200.0,15000.0,4,3,Spring
2020-03-27,Topiramate,Salem,46,110.0,5060.0,4,3,Spring
2020-03-27,Paracetamol,Tiruchirappalli,75,20.0,1500.0,4,3,Spring
2020-03-27,Glibenclamide,Salem,95,45.0,4275.0,4,3,Spring
2020-03-28,Ezetimibe,Madurai,77,80.0,6160.0,5,3,Spring
2020-03-28,Ezetimibe,Vellore,80,80.0,6400.0,5,3,Spring
2020-03-28,Codeine,Madurai,72,50.0,3600.0,5,3,Spring
2020-03-28,Diphenhydramine,Salem,55,30.0,1650.0,5,3,Spring
2020-03-28,Amoxicillin,Vellore,99,40.0,3960.0,5,3,Spring
2020-03-29,Amoxicillin,Madurai,53,40.0,2120.0,6,3,Spring
2020-03-29,Olanzapine,Salem,100,140.0,14000.0,6,3,Spring
2020-03-29,Gabapentin,Salem,43,60.0,2580.0,6,3,Spring
2020-03-29,Pregabalin,Madurai,84,70.0,5880.0,6,3,Spring
2020-03-29,Clopidogrel,Tiruchirappalli,66,70.0,4620.0,6,3,Spring
2020-03-30,Sildenafil,Thanjavur,70,75.0,5250.0,0,3,Spring
2020-03-30,Carisoprodol,Vellore,60,55.0,3300.0,0,3,Spring
2020-03-30,Ezetimibe,Thanjavur,57,80.0,4560.0,0,3,Spring
2020-03-30,Antihistamines,Tirunelveli,79,40.0,3160.0,0,3,Spring
2020-03-30,Mirtazapine,Tirunelveli,76,230.0,17480.0,0,3,Spring
2020-03-31,Glibenclamide,Tirunelveli,79,45.0,3555.0,1,3,Spring
2020-03-31,Loratadine,Salem,69,20.0,1380.0,1,3,Spring
2020-03-31,Clopidogrel,Thanjavur,70,70.0,4900.0,1,3,Spring
2020-03-31,Propylthiouracil,Erode,66,85.0,5610.0,1,3,Spring
2020-03-31,Hydrocodone,Madurai,50,60.0,3000.0,1,3,Spring
2020-04-01,Bupropion,Thanjavur,60,240.0,14400.0,2,4,Spring
2020-04-01,Hydrocodone,Tiruchirappalli,63,60.0,3780.0,2,4,Spring
2020-04-01,Mirtazapine,Kanchipuram,77,230.0,17710.0,2,4,Spring
2020-04-01,Loratadine,Thanjavur,58,20.0,1160.0,2,4,Spring
2020-04-01,Lorazepam,Madurai,44,70.0,3080.0,2,4,Spring
2020-04-02,Clopidogrel,Kanchipuram,89,70.0,6230.0,3,4,Spring
2020-04-02,Acetylsalicylic Acid,Erode,54,25.0,1350.0,3,4,Spring
2020-04-02,Gabapentin,Erode,48,60.0,2880.0,3,4,Spring
2020-04-02,Loratadine,Salem,65,20.0,1300.0,3,4,Spring
2020-04-02,Antacids,Tiruchirappalli,82,15.0,1230.0,3,4,Spring
2020-04-03,Venlafaxine,Kanchipuram,45,190.0,8550.0,4,4,Spring
2020-04-03,Probiotics,Madurai,47,35.0,1645.0,4,4,Spring
2020-04-03,Cyclobenzaprine,Madurai,56,40.0,2240.0,4,4,Spring
2020-04-03,Codeine,Erode,55,50.0,2750.0,4,4,Spring
2020-04-03,Acetylsalicylic Acid,Tirunelveli,45,25.0,1125.0,4,4,Spring
2020-04-04,Ibuprofen,Madurai,64,30.0,1920.0,5,4,Spring
2020-04-04,Paracetamol,Madurai,82,20.0,1640.0,5,4,Spring
2020-04-04,Simvastatin,Salem,74,60.0,4440.0,5,4,Spring
2020-04-04,Lorazepam,Erode,71,70.0,4970.0,5,4,Spring
2020-04-04,Topiramate,Salem,85,110.0,9350.0,5,4,Spring
2020-04-05,Sildenafil,Tiruchirappalli,44,75.0,3300.0,6,4,Spring
2020-04-05,Antacids,Madurai,58,15.0,870.0,6,4,Spring
2020-04-05,Diphenhydramine,Chennai,40,30.0,1200.0,6,4,Spring
2020-04-05,Simvastatin,Madurai,59,60.0,3540.0,6,4,Spring
2020-04-05,Methadone,Erode,73,150.0,10950.0,6,4,Spring
2020-04-06,Cetirizine,Tiruchirappalli,91,15.0,1365.0,0,4,Spring
2020-04-06,Methadone,Thanjavur,49,150.0,7350.0,0,4,Spring
2020-04-06,Diazepam,Kanchipuram,84,60.0,5040.0,0,4,Spring
2020-04-06,Risperidone,Chennai,77,120.0,9240.0,0,4,Spring
2020-04-06,Clopidogrel,Chennai,53,70.0,3710.0,0,4,Spring
2020-04-07,Buprenorphine,Chennai,66,160.0,10560.0,1,4,Spring
2020-04-07,Venlafaxine,Chennai,53,190.0,10070.0,1,4,Spring
2020-04-07,Acetaminophen,Kanchipuram,47,20.0,940.0,1,4,Spring
2020-04-07,Hydrochlorothiazide,Coimbatore,51,30.0,1530.0,1,4,Spring
2020-04-07,Aspirin,Madurai,79,25.0,1975.0,1,4,Spring
2020-04-08,Alprazolam,Madurai,100,70.0,7000.0,2,4,Spring
2020-04-08,Amoxicillin,Chennai,94,40.0,3760.0,2,4,Spring
2020-04-08,Vitamins,Kanchipuram,79,20.0,1580.0,2,4,Spring
2020-04-08,Warfarin,Tiruchirappalli,61,85.0,5185.0,2,4,Spring
2020-04-08,Bupropion,Vellore,69,240.0,16560.0,2,4,Spring
2020-04-09,Oxycodone,Madurai,70,75.0,5250.0,3,4,Spring
2020-04-09,Alprazolam,Vellore,88,70.0,6160.0,3,4,Spring
2020-04-09,Metoprolol,Tiruchirappalli,68,40.0,2720.0,3,4,Spring
2020-04-09,Quetiapine,Salem,97,130.0,12610.0,3,4,Spring
2020-04-09,Clarithromycin,Salem,65,55.0,3575.0,3,4,Spring
2020-04-10,Prednisolone,Vellore,78,90.0,7020.0,4,4,Spring
2020-04-10,Methocarbamol,Thanjavur,69,45.0,3105.0,4,4,Spring
2020-04-10,Ezetimibe,Vellore,79,80.0,6320.0,4,4,Spring
2020-04-10,Sodium Valproate,Vellore,66,95.0,6270.0,4,4,Spring
2020-04-10,Metoprolol,Coimbatore,66,40.0,2640.0,4,4,Spring
2020-04-11,Diazepam,Erode,93,60.0,5580.0,5,4,Spring
2020-04-11,Vitamins,Chennai,66,20.0,1320.0,5,4,Spring
2020-04-11,Ezetimibe,Madurai,70,80.0,5600.0,5,4,Spring
2020-04-11,Carisoprodol,Vellore,81,55.0,4455.0,5,4,Spring
2020-04-11,Acetaminophen,Chennai,87,20.0,1740.0,5,4,Spring
2020-04-12,Clarithromycin,Chennai,44,55.0,2420.0,6,4,Spring
2020-04-12,Fluoxetine,Madurai,79,220.0,17380.0,6,4,Spring
2020-04-12,Cetirizine,Salem,50,15.0,750.0,6,4,Spring
2020-04-12,Paroxetine,Tirunelveli,83,210.0,17430.0,6,4,Spring
2020-04-12,Metoprolol,Chennai,42,40.0,1680.0,6,4,Spring
2020-04-13,Prednisolone,Thanjavur,59,90.0,5310.0,0,4,Spring
2020-04-13,Lorazepam,Thanjavur,91,70.0,6370.0,0,4,Spring
2020-04-13,Antihistamines,Thanjavur,97,40.0,3880.0,0,4,Spring
2020-04-13,Gabapentin,Kanchipuram,72,60.0,4320.0,0,4,Spring
2020-04-13,Hydrocodone,Chennai,42,60.0,2520.0,0,4,Spring
2020-04-14,Topiramate,Thanjavur,75,110.0,8250.0,1,4,Spring
2020-04-14,Clopidogrel,Salem,90,70.0,6300.0,1,4,Spring
2020-04-14,Cough Syrups,Tirunelveli,86,25.0,2150.0,1,4,Spring
2020-04-14,Losartan,Coimbatore,70,55.0,3850.0,1,4,Spring
2020-04-14,Cetirizine,Erode,88,15.0,1320.0,1,4,Spring
2020-04-15,Methocarbamol,Salem,51,45.0,2295.0,2,4,Spring
2020-04-15,Clonazepam,Madurai,100,50.0,5000.0,2,4,Spring
2020-04-15,Gabapentin,Vellore,80,60.0,4800.0,2,4,Spring
2020-04-15,Olanzapine,Coimbatore,49,140.0,6860.0,2,4,Spring
2020-04-15,Propylthiouracil,Madurai,53,85.0,4505.0,2,4,Spring
2020-04-16,Warfarin,Madurai,57,85.0,4845.0,3,4,Spring
2020-04-16,Carisoprodol,Kanchipuram,50,55.0,2750.0,3,4,Spring
2020-04-16,Methocarbamol,Salem,76,45.0,3420.0,3,4,Spring
2020-04-16,Azithromycin,Tiruchirappalli,45,50.0,2250.0,3,4,Spring
2020-04-16,Vitamins,Thanjavur,63,20.0,1260.0,3,4,Spring
2020-04-17,Methadone,Chennai,100,150.0,15000.0,4,4,Spring
2020-04-17,Diphenhydramine,Thanjavur,58,30.0,1740.0,4,4,Spring
2020-04-17,Warfarin,Salem,51,85.0,4335.0,4,4,Spring
2020-04-17,Paracetamol,Chennai,94,20.0,1880.0,4,4,Spring
2020-04-17,Cetirizine,Chennai,85,15.0,1275.0,4,4,Spring
2020-04-18,Sildenafil,Thanjavur,82,75.0,6150.0,5,4,Spring
2020-04-18,Clopidogrel,Madurai,76,70.0,5320.0,5,4,Spring
2020-04-18,Omeprazole,Salem,47,45.0,2115.0,5,4,Spring
2020-04-18,Hydrocodone,Chennai,66,60.0,3960.0,5,4,Spring
2020-04-18,Omeprazole,Chennai,66,45.0,2970.0,5,4,Spring
2020-04-19,Nifedipine,Kanchipuram,61,50.0,3050.0,6,4,Spring
2020-04-19,Olanzapine,Madurai,88,140.0,12320.0,6,4,Spring
2020-04-19,Pregabalin,Kanchipuram,51,70.0,3570.0,6,4,Spring
2020-04-19,Ranitidine,Kanchipuram,87,25.0,2175.0,6,4,Spring
2020-04-19,Cetirizine,Coimbatore,49,15.0,735.0,6,4,Spring
2020-04-20,Carisoprodol,Vellore,64,55.0,3520.0,0,4,Spring
2020-04-20,Sodium Valproate,Coimbatore,76,95.0,7220.0,0,4,Spring
2020-04-20,Risperidone,Madurai,75,120.0,9000.0,0,4,Spring
2020-04-20,Methocarbamol,Tirunelveli,58,45.0,2610.0,0,4,Spring
2020-04-20,Clopidogrel,Chennai,85,70.0,5950.0,0,4,Spring
2020-04-21,Fluoxetine,Madurai,81,220.0,17820.0,1,4,Spring
2020-04-21,Ezetimibe,Vellore,75,80.0,6000.0,1,4,Spring
2020-04-21,Losartan,Thanjavur,96,55.0,5280.0,1,4,Spring
2020-04-21,Duloxetine,Chennai,58,180.0,10440.0,1,4,Spring
2020-04-21,Aspirin,Erode,100,25.0,2500.0,1,4,Spring
2020-04-22,Paroxetine,Coimbatore,100,210.0,21000.0,2,4,Spring
2020-04-22,Pregabalin,Chennai,78,70.0,5460.0,2,4,Spring
2020-04-22,Risperidone,Kanchipuram,85,120.0,10200.0,2,4,Spring
2020-04-22,Fluoxetine,Thanjavur,48,220.0,10560.0,2,4,Spring
2020-04-22,Acetaminophen,Kanchipuram,73,20.0,1460.0,2,4,Spring
2020-04-23,Levothyroxine,Madurai,81,100.0,8100.0,3,4,Spring
2020-04-23,Metformin,Tirunelveli,77,35.0,2695.0,3,4,Spring
2020-04-23,Probiotics,Tiruchirappalli,43,35.0,1505.0,3,4,Spring
2020-04-23,Venlafaxine,Coimbatore,66,190.0,12540.0,3,4,Spring
2020-04-23,Furosemide,Tirunelveli,43,25.0,1075.0,3,4,Spring
2020-04-24,Propylthiouracil,Tiruchirappalli,47,85.0,3995.0,4,4,Spring
2020-04-24,Oxycodone,Erode,53,75.0,3975.0,4,4,Spring
2020-04-24,Oxycodone,Salem,57,75.0,4275.0,4,4,Spring
2020-04-24,Clonazepam,Vellore,60,50.0,3000.0,4,4,Spring
2020-04-24,Duloxetine,Salem,56,180.0,10080.0,4,4,Spring
2020-04-25,Pregabalin,Kanchipuram,60,70.0,4200.0,5,4,Spring
2020-04-25,Aspirin,Madurai,54,25.0,1350.0,5,4,Spring
2020-04-25,Sildenafil,Thanjavur,40,75.0,3000.0,5,4,Spring
2020-04-25,Topiramate,Coimbatore,98,110.0,10780.0,5,4,Spring
2020-04-25,Antihistamines,Coimbatore,43,40.0,1720.0,5,4,Spring
2020-04-26,Alprazolam,Kanchipuram,82,70.0,5740.0,6,4,Spring
2020-04-26,Buprenorphine,Chennai,49,160.0,7840.0,6,4,Spring
2020-04-26,Prednisolone,Erode,92,90.0,8280.0,6,4,Spring
2020-04-26,Clopidogrel,Madurai,54,70.0,3780.0,6,4,Spring
2020-04-26,Codeine,Thanjavur,73,50.0,3650.0,6,4,Spring
2020-04-27,Furosemide,Tirunelveli,76,25.0,1900.0,0,4,Spring
2020-04-27,Alprazolam,Erode,68,70.0,4760.0,0,4,Spring
2020-04-27,Carisoprodol,Vellore,91,55.0,5005.0,0,4,Spring
2020-04-27,Diphenhydramine,Chennai,73,30.0,2190.0,0,4,Spring
2020-04-27,Ranitidine,Chennai,47,25.0,1175.0,0,4,Spring
2020-04-28,Hydrocodone,Kanchipuram,59,60.0,3540.0,1,4,Spring
2020-04-28,Quetiapine,Coimbatore,45,130.0,5850.0,1,4,Spring
2020-04-28,Alprazolam,Salem,99,70.0,6930.0,1,4,Spring
2020-04-28,Acetaminophen,Coimbatore,99,20.0,1980.0,1,4,Spring
2020-04-28,Paroxetine,Salem,44,210.0,9240.0,1,4,Spring
2020-04-29,Prednisolone,Kanchipuram,69,90.0,6210.0,2,4,Spring
2020-04-29,Methadone,Coimbatore,43,150.0,6450.0,2,4,Spring
2020-04-29,Alprazolam,Kanchipuram,55,70.0,3850.0,2,4,Spring
2020-04-29,Furosemide,Coimbatore,74,25.0,1850.0,2,4,Spring
2020-04-29,Antihistamines,Kanchipuram,45,40.0,1800.0,2,4,Spring
2020-04-30,Sildenafil,Coimbatore,46,75.0,3450.0,3,4,Spring
2020-04-30,Losartan,Chennai,99,55.0,5445.0,3,4,Spring
2020-04-30,Risperidone,Tirunelveli,75,120.0,9000.0,3,4,Spring
2020-04-30,Antacids,Salem,95,15.0,1425.0,3,4,Spring
2020-04-30,Loratadine,Salem,78,20.0,1560.0,3,4,Spring
2020-05-01,Methadone,Madurai,45,150.0,6750.0,4,5,Spring
2020-05-01,Pregabalin,Madurai,73,70.0,5110.0,4,5,Spring
2020-05-01,Ranitidine,Salem,74,25.0,1850.0,4,5,Spring
2020-05-01,Ibuprofen,Salem,41,30.0,1230.0,4,5,Spring
2020-05-01,Risperidone,Thanjavur,62,120.0,7440.0,4,5,Spring
2020-05-02,Venlafaxine,Salem,87,190.0,16530.0,5,5,Spring
2020-05-02,Losartan,Tirunelveli,97,55.0,5335.0,5,5,Spring
2020-05-02,Furosemide,Kanchipuram,63,25.0,1575.0,5,5,Spring
2020-05-02,Paroxetine,Coimbatore,45,210.0,9450.0,5,5,Spring
2020-05-02,Hydrocodone,Chennai,54,60.0,3240.0,5,5,Spring
2020-05-03,Clarithromycin,Vellore,95,55.0,5225.0,6,5,Spring
2020-05-03,Ranitidine,Madurai,71,25.0,1775.0,6,5,Spring
2020-05-03,Antihistamines,Thanjavur,53,40.0,2120.0,6,5,Spring
2020-05-03,Metformin,Salem,49,35.0,1715.0,6,5,Spring
2020-05-03,Clopidogrel,Chennai,63,70.0,4410.0,6,5,Spring
2020-05-04,Metoprolol,Salem,44,40.0,1760.0,0,5,Spring
2020-05-04,Cyclobenzaprine,Vellore,89,40.0,3560.0,0,5,Spring
2020-05-04,Ranitidine,Salem,85,25.0,2125.0,0,5,Spring
2020-05-04,Paracetamol,Madurai,96,20.0,1920.0,0,5,Spring
2020-05-04,Simvastatin,Thanjavur,42,60.0,2520.0,0,5,Spring
2020-05-05,Methadone,Thanjavur,81,150.0,12150.0,1,5,Spring
2020-05-05,Buprenorphine,Kanchipuram,89,160.0,14240.0,1,5,Spring
2020-05-05,Acetaminophen,Kanchipuram,82,20.0,1640.0,1,5,Spring
2020-05-05,Alprazolam,Chennai,69,70.0,4830.0,1,5,Spring
2020-05-05,Clarithromycin,Vellore,45,55.0,2475.0,1,5,Spring
2020-05-06,Clopidogrel,Coimbatore,72,70.0,5040.0,2,5,Spring
2020-05-06,Clarithromycin,Tirunelveli,79,55.0,4345.0,2,5,Spring
2020-05-06,Loratadine,Tirunelveli,40,20.0,800.0,2,5,Spring
2020-05-06,Venlafaxine,Thanjavur,70,190.0,13300.0,2,5,Spring
2020-05-06,Diazepam,Vellore,58,60.0,3480.0,2,5,Spring
2020-05-07,Clopidogrel,Kanchipuram,89,70.0,6230.0,3,5,Spring
2020-05-07,Acetaminophen,Erode,90,20.0,1800.0,3,5,Spring
2020-05-07,Azithromycin,Salem,93,50.0,4650.0,3,5,Spring
2020-05-07,Acetylsalicylic Acid,Chennai,51,25.0,1275.0,3,5,Spring
2020-05-07,Carisoprodol,Thanjavur,92,55.0,5060.0,3,5,Spring
2020-05-08,Antihistamines,Erode,64,40.0,2560.0,4,5,Spring
2020-05-08,Azithromycin,Madurai,57,50.0,2850.0,4,5,Spring
2020-05-08,Ibuprofen,Tiruchirappalli,77,30.0,2310.0,4,5,Spring
2020-05-08,Antihistamines,Tiruchirappalli,77,40.0,3080.0,4,5,Spring
2020-05-08,Sildenafil,Chennai,60,75.0,4500.0,4,5,Spring
2020-05-09,Diazepam,Coimbatore,79,60.0,4740.0,5,5,Spring
2020-05-09,Doxycycline,Kanchipuram,54,80.0,4320.0,5,5,Spring
2020-05-09,Antacids,Tirunelveli,85,15.0,1275.0,5,5,Spring
2020-05-09,Probiotics,Chennai,59,35.0,2065.0,5,5,Spring
2020-05-09,Tamsulosin,Vellore,95,55.0,5225.0,5,5,Spring
2020-05-10,Quetiapine,Kanchipuram,81,130.0,10530.0,6,5,Spring
2020-05-10,Codeine,Salem,60,50.0,3000.0,6,5,Spring
2020-05-10,Acetylsalicylic Acid,Kanchipuram,96,25.0,2400.0,6,5,Spring
2020-05-10,Venlafaxine,Coimbatore,55,190.0,10450.0,6,5,Spring
2020-05-10,Metoprolol,Vellore,89,40.0,3560.0,6,5,Spring
2020-05-11,Codeine,Coimbatore,74,50.0,3700.0,0,5,Spring
2020-05-11,Gabapentin,Tirunelveli,72,60.0,4320.0,0,5,Spring
2020-05-11,Loratadine,Tiruchirappalli,68,20.0,1360.0,0,5,Spring
2020-05-11,Losartan,Tiruchirappalli,48,55.0,2640.0,0,5,Spring
2020-05-11,Acetaminophen,Vellore,70,20.0,1400.0,0,5,Spring
2020-05-12,Quetiapine,Kanchipuram,79,130.0,10270.0,1,5,Spring
2020-05-12,Metoprolol,Salem,58,40.0,2320.0,1,5,Spring
2020-05-12,Pregabalin,Chennai,91,70.0,6370.0,1,5,Spring
2020-05-12,Antihistamines,Thanjavur,78,40.0,3120.0,1,5,Spring
2020-05-12,Levothyroxine,Salem,92,100.0,9200.0,1,5,Spring
2020-05-13,Antacids,Chennai,56,15.0,840.0,2,5,Spring
2020-05-13,Antacids,Salem,66,15.0,990.0,2,5,Spring
2020-05-13,Aspirin,Vellore,81,25.0,2025.0,2,5,Spring
2020-05-13,Acetylsalicylic Acid,Coimbatore,51,25.0,1275.0,2,5,Spring
2020-05-13,Oxycodone,Salem,90,75.0,6750.0,2,5,Spring
2020-05-14,Carisoprodol,Thanjavur,82,55.0,4510.0,3,5,Spring
2020-05-14,Topiramate,Erode,82,110.0,9020.0,3,5,Spring
2020-05-14,Venlafaxine,Erode,43,190.0,8170.0,3,5,Spring
2020-05-14,Ranitidine,Erode,84,25.0,2100.0,3,5,Spring
2020-05-14,Hydrocodone,Chennai,49,60.0,2940.0,3,5,Spring
2020-05-15,Methotrexate,Salem,88,90.0,7920.0,4,5,Spring
2020-05-15,Clarithromycin,Salem,50,55.0,2750.0,4,5,Spring
2020-05-15,Acetaminophen,Erode,91,20.0,1820.0,4,5,Spring
2020-05-15,Acetylsalicylic Acid,Kanchipuram,66,25.0,1650.0,4,5,Spring
2020-05-15,Oxycodone,Erode,72,75.0,5400.0,4,5,Spring
2020-05-16,Acetaminophen,Madurai,91,20.0,1820.0,5,5,Spring
2020-05-16,Hydrochlorothiazide,Thanjavur,96,30.0,2880.0,5,5,Spring
2020-05-16,Quetiapine,Madurai,90,130.0,11700.0,5,5,Spring
2020-05-16,Glibenclamide,Chennai,98,45.0,4410.0,5,5,Spring
2020-05-16,Furosemide,Vellore,58,25.0,1450.0,5,5,Spring
2020-05-17,Olanzapine,Chennai,67,140.0,9380.0,6,5,Spring
2020-05-17,Olanzapine,Kanchipuram,47,140.0,6580.0,6,5,Spring
2020-05-17,Probiotics,Tirunelveli,64,35.0,2240.0,6,5,Spring
2020-05-17,Cetirizine,Kanchipuram,44,15.0,660.0,6,5,Spring
2020-05-17,Bupropion,Tirunelveli,93,240.0,22320.0,6,5,Spring
2020-05-18,Buprenorphine,Coimbatore,95,160.0,15200.0,0,5,Spring
2020-05-18,Ibuprofen,Madurai,83,30.0,2490.0,0,5,Spring
2020-05-18,Azithromycin,Thanjavur,52,50.0,2600.0,0,5,Spring
2020-05-18,Amoxicillin,Thanjavur,87,40.0,3480.0,0,5,Spring
2020-05-18,Aspirin,Madurai,73,25.0,1825.0,0,5,Spring
2020-05-19,Methocarbamol,Vellore,70,45.0,3150.0,1,5,Spring
2020-05-19,Omeprazole,Salem,48,45.0,2160.0,1,5,Spring
2020-05-19,Propylthiouracil,Kanchipuram,64,85.0,5440.0,1,5,Spring
2020-05-19,Simvastatin,Madurai,64,60.0,3840.0,1,5,Spring
2020-05-19,Hydrocodone,Erode,100,60.0,6000.0,1,5,Spring
2020-05-20,Sildenafil,Coimbatore,69,75.0,5175.0,2,5,Spring
2020-05-20,Pregabalin,Tirunelveli,86,70.0,6020.0,2,5,Spring
2020-05-20,Ibuprofen,Tirunelveli,86,30.0,2580.0,2,5,Spring
2020-05-20,Diazepam,Chennai,71,60.0,4260.0,2,5,Spring
2020-05-20,Clarithromycin,Tiruchirappalli,44,55.0,2420.0,2,5,Spring
2020-05-21,Risperidone,Tirunelveli,73,120.0,8760.0,3,5,Spring
2020-05-21,Olanzapine,Coimbatore,94,140.0,13160.0,3,5,Spring
2020-05-21,Warfarin,Salem,63,85.0,5355.0,3,5,Spring
2020-05-21,Antihistamines,Kanchipuram,45,40.0,1800.0,3,5,Spring
2020-05-21,Paroxetine,Coimbatore,42,210.0,8820.0,3,5,Spring
2020-05-22,Sildenafil,Kanchipuram,50,75.0,3750.0,4,5,Spring
2020-05-22,Diazepam,Coimbatore,90,60.0,5400.0,4,5,Spring
2020-05-22,Probiotics,Vellore,52,35.0,1820.0,4,5,Spring
2020-05-22,Diphenhydramine,Thanjavur,88,30.0,2640.0,4,5,Spring
2020-05-22,Aspirin,Madurai,74,25.0,1850.0,4,5,Spring
2020-05-23,Bupropion,Tirunelveli,85,240.0,20400.0,5,5,Spring
2020-05-23,Clonazepam,Tirunelveli,78,50.0,3900.0,5,5,Spring
2020-05-23,Risperidone,Tiruchirappalli,80,120.0,9600.0,5,5,Spring
2020-05-23,Bupropion,Madurai,57,240.0,13680.0,5,5,Spring
2020-05-23,Olanzapine,Kanchipuram,72,140.0,10080.0,5,5,Spring
2020-05-24,Cetirizine,Tiruchirappalli,45,15.0,675.0,6,5,Spring
2020-05-24,Cetirizine,Coimbatore,65,15.0,975.0,6,5,Spring
2020-05-24,Vitamins,Chennai,48,20.0,960.0,6,5,Spring
2020-05-24,Simvastatin,Coimbatore,86,60.0,5160.0,6,5,Spring
2020-05-24,Cetirizine,Kanchipuram,83,15.0,1245.0,6,5,Spring
2020-05-25,Glibenclamide,Coimbatore,69,45.0,3105.0,0,5,Spring
2020-05-25,Aspirin,Tirunelveli,72,25.0,1800.0,0,5,Spring
2020-05-25,Lorazepam,Thanjavur,75,70.0,5250.0,0,5,Spring
2020-05-25,Omeprazole,Coimbatore,48,45.0,2160.0,0,5,Spring
2020-05-25,Fluoxetine,Erode,61,220.0,13420.0,0,5,Spring
2020-05-26,Tamsulosin,Tiruchirappalli,83,55.0,4565.0,1,5,Spring
2020-05-26,Levothyroxine,Tirunelveli,62,100.0,6200.0,1,5,Spring
2020-05-26,Nifedipine,Madurai,85,50.0,4250.0,1,5,Spring
2020-05-26,Pregabalin,Salem,69,70.0,4830.0,1,5,Spring
2020-05-26,Ezetimibe,Coimbatore,56,80.0,4480.0,1,5,Spring
2020-05-27,Sodium Valproate,Vellore,99,95.0,9405.0,2,5,Spring
2020-05-27,Fluoxetine,Kanchipuram,93,220.0,20460.0,2,5,Spring
2020-05-27,Metoprolol,Erode,99,40.0,3960.0,2,5,Spring
2020-05-27,Clonazepam,Tiruchirappalli,50,50.0,2500.0,2,5,Spring
2020-05-27,Diazepam,Salem,87,60.0,5220.0,2,5,Spring
2020-05-28,Loratadine,Vellore,94,20.0,1880.0,3,5,Spring
2020-05-28,Paroxetine,Tiruchirappalli,66,210.0,13860.0,3,5,Spring
2020-05-28,Metformin,Tirunelveli,68,35.0,2380.0,3,5,Spring
2020-05-28,Antacids,Thanjavur,98,15.0,1470.0,3,5,Spring
2020-05-28,Quetiapine,Thanjavur,40,130.0,5200.0,3,5,Spring
2020-05-29,Nifedipine,Vellore,52,50.0,2600.0,4,5,Spring
2020-05-29,Bupropion,Coimbatore,88,240.0,21120.0,4,5,Spring
2020-05-29,Losartan,Chennai,75,55.0,4125.0,4,5,Spring
2020-05-29,Vitamins,Tiruchirappalli,77,20.0,1540.0,4,5,Spring
2020-05-29,Clonazepam,Thanjavur,50,50.0,2500.0,4,5,Spring
2020-05-30,Aspirin,Thanjavur,44,25.0,1100.0,5,5,Spring
2020-05-30,Diazepam,Kanchipuram,72,60.0,4320.0,5,5,Spring
2020-05-30,Doxycycline,Vellore,74,80.0,5920.0,5,5,Spring
2020-05-30,Mirtazapine,Tirunelveli,76,230.0,17480.0,5,5,Spring
2020-05-30,Fluoxetine,Coimbatore,82,220.0,18040.0,5,5,Spring
2020-05-31,Simvastatin,Vellore,54,60.0,3240.0,6,5,Spring
2020-05-31,Paracetamol,Tirunelveli,88,20.0,1760.0,6,5,Spring
2020-05-31,Furosemide,Vellore,73,25.0,1825.0,6,5,Spring
2020-05-31,Cough Syrups,Erode,92,25.0,2300.0,6,5,Spring
2020-05-31,Diazepam,Kanchipuram,50,60.0,3000.0,6,5,Spring
2020-06-01,Nifedipine,Coimbatore,143,53.77,7689.49,0,6,Monsoon
2020-06-01,Azithromycin,Tiruchirappalli,119,52.89,6294.25,0,6,Monsoon
2020-06-01,Antacids,Chennai,100,15.86,1586.2,0,6,Monsoon
2020-06-01,Levothyroxine,Coimbatore,99,107.99,10690.56,0,6,Monsoon
2020-06-01,Ezetimibe,Madurai,138,87.25,12040.56,0,6,Monsoon
2020-06-02,Losartan,Tiruchirappalli,96,57.94,5562.71,1,6,Monsoon
2020-06-02,Acetaminophen,Vellore,81,21.25,1721.21,1,6,Monsoon
2020-06-02,Lorazepam,Chennai,87,74.68,6497.38,1,6,Monsoon
2020-06-02,Metformin,Salem,94,37.7,3543.42,1,6,Monsoon
2020-06-02,Ibuprofen,Tirunelveli,88,31.94,2811.04,1,6,Monsoon
2020-06-03,Prednisolone,Vellore,129,95.9,12371.4,2,6,Monsoon
2020-06-03,Gabapentin,Madurai,146,64.04,9350.49,2,6,Monsoon
2020-06-03,Paroxetine,Salem,137,221.22,30306.63,2,6,Monsoon
2020-06-03,Ezetimibe,Coimbatore,96,84.96,8155.88,2,6,Monsoon
2020-06-03,Sodium Valproate,Tiruchirappalli,108,100.21,10822.78,2,6,Monsoon
2020-06-04,Pregabalin,Kanchipuram,91,74.88,6813.81,3,6,Monsoon
2020-06-04,Carisoprodol,Erode,135,58.04,7835.02,3,6,Monsoon
2020-06-04,Furosemide,Tirunelveli,126,26.36,3321.23,3,6,Monsoon
2020-06-04,Sildenafil,Kanchipuram,138,79.81,11014.22,3,6,Monsoon
2020-06-04,Lorazepam,Chennai,122,76.65,9351.42,3,6,Monsoon
2020-06-05,Mirtazapine,Vellore,132,251.53,33201.64,4,6,Monsoon
2020-06-05,Antacids,Coimbatore,141,16.38,2309.87,4,6,Monsoon
